epoch,accuracy,train_loss,train_acc,time
  1, 45.130, 1.757, 35.443,105.40274548530579
  2, 53.500, 1.360, 50.522,209.17037725448608
  3, 65.010, 1.137, 59.578,313.442191362381
  4, 67.390, 0.982, 65.589,417.5291106700897
  5, 72.650, 0.883, 69.257,522.7410666942596
  6, 70.970, 0.781, 72.957,626.274557352066
  7, 78.170, 0.705, 75.815,730.2548463344574
  8, 76.650, 0.649, 77.947,834.1100933551788
  9, 77.000, 0.605, 79.365,938.6672117710114
 10, 81.840, 0.571, 80.604,1042.4383873939514
 11, 81.070, 0.542, 81.608,1145.879075050354
 12, 81.800, 0.512, 82.518,1249.3275065422058
 13, 82.140, 0.492, 83.397,1354.281976222992
 14, 83.200, 0.476, 83.883,1459.5803680419922
 15, 84.610, 0.457, 84.477,1563.7074840068817
 16, 84.000, 0.441, 85.151,1669.417985200882
 17, 82.790, 0.425, 85.425,1773.494477033615
 18, 84.760, 0.416, 86.019,1877.5543866157532
 19, 86.000, 0.400, 86.413,1981.947510957718
 20, 84.880, 0.388, 86.855,2085.59406709671
 21, 85.310, 0.377, 87.341,2189.2952444553375
 22, 86.270, 0.370, 87.463,2293.279405593872
 23, 87.790, 0.358, 88.020,2397.575796842575
 24, 87.960, 0.352, 88.150,2502.8306698799133
 25, 86.350, 0.343, 88.389,2606.356644630432
 26, 87.410, 0.341, 88.459,2709.8467893600464
 27, 86.870, 0.333, 88.762,2813.2327551841736
 28, 87.490, 0.327, 88.947,2916.815281867981
 29, 88.160, 0.317, 89.346,3020.9744889736176
 30, 90.610, 0.232, 92.164,3127.113027572632
 31, 90.800, 0.204, 93.308,3231.636822462082
 32, 90.990, 0.192, 93.575,3335.5034699440002
 33, 90.720, 0.185, 93.781,3439.861394405365
 34, 91.130, 0.181, 93.954,3543.7143700122833
 35, 91.250, 0.178, 93.974,3648.165771484375
 36, 91.100, 0.174, 94.042,3751.9085018634796
 37, 91.130, 0.170, 94.317,3855.602175951004
 38, 91.290, 0.165, 94.505,3959.7332565784454
 39, 91.150, 0.166, 94.400,4063.281690120697
 40, 91.200, 0.166, 94.533,4168.475184202194
 41, 91.250, 0.162, 94.567,4272.002674341202
 42, 91.280, 0.154, 94.820,4376.465043306351
 43, 91.410, 0.153, 94.931,4481.812779426575
 44, 91.550, 0.152, 94.880,4586.339470386505
 45, 91.130, 0.147, 95.020,4689.9794499874115
 46, 91.400, 0.145, 95.204,4793.497007846832
 47, 91.570, 0.142, 95.241,4897.874792814255
 48, 91.300, 0.140, 95.266,5001.938452005386
 49, 91.630, 0.137, 95.347,5107.113487243652
 50, 91.730, 0.138, 95.389,5211.0186467170715
