epoch,accuracy,train_loss,train_acc,time
  1, 97.570, 0.260, 91.785,30.81536102294922
  2, 98.740, 0.072, 98.046,61.66024565696716
  3, 98.910, 0.052, 98.613,92.65702390670776
  4, 98.100, 0.041, 98.899,123.3500611782074
  5, 99.270, 0.035, 99.114,154.51652836799622
  6, 99.300, 0.031, 99.187,185.51280736923218
  7, 99.440, 0.029, 99.338,216.36953258514404
  8, 99.200, 0.027, 99.383,247.4888186454773
  9, 99.290, 0.026, 99.355,278.1493933200836
 10, 99.330, 0.024, 99.451,308.52604961395264
 11, 99.500, 0.021, 99.550,339.76839780807495
 12, 99.410, 0.021, 99.554,370.650554895401
 13, 99.400, 0.020, 99.612,401.25375843048096
 14, 99.460, 0.019, 99.593,431.9055392742157
 15, 99.340, 0.019, 99.595,462.42184233665466
 16, 99.340, 0.017, 99.681,493.00818037986755
 17, 99.510, 0.017, 99.661,523.8872740268707
 18, 99.460, 0.017, 99.634,554.4028310775757
 19, 99.260, 0.016, 99.696,584.9943110942841
 20, 99.390, 0.015, 99.740,615.4422750473022
 21, 99.440, 0.017, 99.666,647.0908625125885
 22, 99.330, 0.014, 99.783,677.1182208061218
 23, 99.480, 0.016, 99.702,707.7829022407532
 24, 99.430, 0.015, 99.758,738.460902929306
 25, 99.350, 0.014, 99.734,768.7342824935913
 26, 99.450, 0.015, 99.758,799.1390841007233
 27, 99.460, 0.014, 99.743,829.3572568893433
 28, 99.520, 0.015, 99.740,860.3569259643555
 29, 99.460, 0.013, 99.786,891.1475193500519
 30, 99.550, 0.007, 99.981,921.6703579425812
 31, 99.560, 0.005, 100.033,952.3665630817413
 32, 99.610, 0.004, 100.077,984.0492062568665
 33, 99.590, 0.004, 100.092,1014.807610988617
 34, 99.590, 0.004, 100.102,1045.5029714107513
 35, 99.600, 0.003, 100.112,1076.7879266738892
 36, 99.610, 0.003, 100.131,1107.8941090106964
 37, 99.600, 0.003, 100.115,1138.4318783283234
 38, 99.600, 0.003, 100.132,1169.0644385814667
 39, 99.620, 0.003, 100.140,1199.6631870269775
 40, 99.620, 0.003, 100.122,1230.4141047000885
 41, 99.600, 0.002, 100.139,1261.635022163391
 42, 99.610, 0.002, 100.149,1291.8404891490936
 43, 99.630, 0.002, 100.145,1322.4378499984741
 44, 99.600, 0.002, 100.135,1353.2638530731201
 45, 99.600, 0.002, 100.165,1383.9979004859924
 46, 99.630, 0.002, 100.147,1414.8477115631104
 47, 99.620, 0.002, 100.144,1445.702341079712
 48, 99.590, 0.002, 100.145,1476.174483537674
 49, 99.620, 0.002, 100.144,1506.7860805988312
 50, 99.660, 0.002, 100.138,1537.823870897293
