epoch,accuracy,train_loss,train_acc,time
  1, 86.330, 0.600, 77.809,31.21496319770813
  2, 88.830, 0.349, 87.358,62.32492160797119
  3, 89.490, 0.299, 89.399,93.73943853378296
  4, 90.530, 0.272, 90.327,125.53899645805359
  5, 91.210, 0.254, 90.883,156.72475409507751
  6, 91.810, 0.242, 91.482,187.83886885643005
  7, 91.290, 0.229, 91.915,218.88675665855408
  8, 91.960, 0.221, 92.244,250.3200454711914
  9, 92.260, 0.212, 92.425,281.48539900779724
 10, 92.570, 0.205, 92.669,313.43168473243713
 11, 92.430, 0.196, 93.052,344.21383905410767
 12, 92.160, 0.191, 93.190,375.25558710098267
 13, 92.550, 0.191, 93.290,406.16223764419556
 14, 92.310, 0.183, 93.632,437.9748842716217
 15, 92.240, 0.179, 93.668,468.8518090248108
 16, 92.600, 0.175, 93.880,499.9434335231781
 17, 92.720, 0.172, 93.990,531.040815114975
 18, 92.710, 0.169, 94.081,561.9673771858215
 19, 93.100, 0.166, 94.106,593.2044582366943
 20, 92.500, 0.163, 94.242,624.6404843330383
 21, 93.000, 0.161, 94.372,655.6986565589905
 22, 92.400, 0.155, 94.492,687.2562408447266
 23, 92.660, 0.154, 94.640,718.6477875709534
 24, 93.270, 0.152, 94.772,750.1763122081757
 25, 92.740, 0.150, 94.671,781.0934262275696
 26, 92.850, 0.150, 94.852,812.0530912876129
 27, 93.050, 0.144, 94.987,843.8051488399506
 28, 92.910, 0.148, 94.841,875.283766746521
 29, 92.920, 0.143, 95.033,906.4045503139496
 30, 93.630, 0.112, 96.174,937.5215814113617
 31, 93.590, 0.098, 96.684,968.3214654922485
 32, 93.860, 0.093, 96.868,999.2794303894043
 33, 93.730, 0.087, 97.011,1030.1043515205383
 34, 93.820, 0.086, 97.057,1061.8193707466125
 35, 93.800, 0.083, 97.217,1092.8024871349335
 36, 93.930, 0.081, 97.248,1124.194789648056
 37, 93.890, 0.081, 97.201,1155.3589310646057
 38, 93.800, 0.076, 97.458,1186.725548505783
 39, 93.850, 0.074, 97.488,1218.1169276237488
 40, 93.770, 0.073, 97.459,1249.2655227184296
 41, 93.910, 0.072, 97.677,1279.9570181369781
 42, 93.720, 0.072, 97.517,1311.109195947647
 43, 93.940, 0.070, 97.698,1342.4151644706726
 44, 93.900, 0.068, 97.754,1374.2867283821106
 45, 93.910, 0.066, 97.795,1404.9671666622162
 46, 93.860, 0.065, 97.833,1436.6613476276398
 47, 93.900, 0.063, 97.883,1467.970294713974
 48, 94.030, 0.063, 97.878,1499.302649974823
 49, 93.850, 0.060, 98.016,1530.7115054130554
 50, 93.890, 0.060, 98.029,1562.385977268219
