epoch,accuracy,train_loss,train_acc,time
  1, 86.860, 0.566, 79.212,43.792540311813354
  2, 89.440, 0.328, 88.214,87.87310266494751
  3, 89.990, 0.281, 90.028,132.04329133033752
  4, 91.090, 0.254, 90.966,176.03872156143188
  5, 91.500, 0.239, 91.640,220.25695204734802
  6, 91.630, 0.228, 92.020,264.81011271476746
  7, 91.970, 0.211, 92.450,309.20905804634094
  8, 91.970, 0.204, 92.783,352.65543842315674
  9, 92.560, 0.197, 93.012,397.0235266685486
 10, 92.880, 0.189, 93.366,441.44166707992554
 11, 92.630, 0.186, 93.481,484.63364934921265
 12, 92.710, 0.178, 93.635,528.1549668312073
 13, 92.820, 0.174, 93.875,571.8877184391022
 14, 92.470, 0.169, 94.006,616.099641084671
 15, 92.970, 0.166, 94.175,660.8145241737366
 16, 92.530, 0.161, 94.446,704.3017976284027
 17, 93.190, 0.158, 94.447,748.4890642166138
 18, 92.920, 0.156, 94.547,792.3632283210754
 19, 93.150, 0.153, 94.715,835.6841208934784
 20, 92.600, 0.149, 94.676,879.5302872657776
 21, 93.360, 0.152, 94.664,924.6506633758545
 22, 92.750, 0.145, 94.843,968.9234974384308
 23, 93.430, 0.142, 95.020,1012.7718272209167
 24, 93.460, 0.140, 95.085,1056.4858791828156
 25, 93.120, 0.136, 95.237,1100.8375656604767
 26, 93.370, 0.138, 95.167,1145.3816039562225
 27, 92.930, 0.135, 95.223,1188.73872423172
 28, 93.490, 0.130, 95.417,1232.8371050357819
 29, 93.000, 0.132, 95.400,1277.3971354961395
 30, 93.710, 0.096, 96.767,1321.5033795833588
 31, 93.970, 0.084, 97.118,1365.3913815021515
 32, 93.960, 0.078, 97.379,1409.4023222923279
 33, 94.020, 0.072, 97.611,1454.146556377411
 34, 94.020, 0.070, 97.570,1498.6343400478363
 35, 94.130, 0.069, 97.650,1542.5603804588318
 36, 94.190, 0.066, 97.796,1586.9108481407166
 37, 94.020, 0.063, 97.886,1630.2411236763
 38, 93.950, 0.061, 97.952,1674.0785665512085
 39, 94.070, 0.059, 98.085,1718.329824924469
 40, 94.060, 0.057, 98.128,1762.4760911464691
 41, 93.920, 0.055, 98.183,1806.4967386722565
 42, 94.050, 0.052, 98.360,1850.057277917862
 43, 93.980, 0.053, 98.275,1894.373348236084
 44, 94.170, 0.052, 98.267,1938.3769607543945
 45, 94.040, 0.049, 98.419,1981.7208597660065
 46, 93.980, 0.048, 98.480,2025.36128282547
 47, 94.000, 0.045, 98.520,2069.732203245163
 48, 93.830, 0.046, 98.535,2113.1650865077972
 49, 93.990, 0.046, 98.548,2158.037891149521
 50, 93.990, 0.046, 98.528,2201.9208555221558
