epoch,accuracy,train_loss,train_acc,time
  1, 87.370, 0.570, 78.964,21.543036460876465
  2, 87.620, 0.338, 88.041,43.06705832481384
  3, 89.030, 0.298, 89.406,64.88362741470337
  4, 90.600, 0.270, 90.357,86.50225758552551
  5, 89.930, 0.250, 91.068,107.86818599700928
  6, 90.940, 0.236, 91.460,129.34798097610474
  7, 91.740, 0.224, 92.093,150.89032626152039
  8, 90.580, 0.218, 92.220,172.38312888145447
  9, 92.300, 0.209, 92.522,194.2518184185028
 10, 92.530, 0.203, 92.782,215.82050704956055
 11, 92.100, 0.195, 93.204,237.10157418251038
 12, 92.310, 0.193, 93.239,258.3774039745331
 13, 92.320, 0.189, 93.275,279.8282220363617
 14, 91.980, 0.182, 93.542,301.33938550949097
 15, 92.710, 0.177, 93.767,322.9075427055359
 16, 92.860, 0.176, 93.798,344.2709381580353
 17, 92.160, 0.170, 93.902,365.896546125412
 18, 92.700, 0.174, 93.934,387.54172253608704
 19, 92.410, 0.167, 94.061,409.02688932418823
 20, 92.540, 0.166, 94.067,430.71934509277344
 21, 92.850, 0.163, 94.195,452.34406638145447
 22, 92.410, 0.161, 94.299,474.05491971969604
 23, 93.300, 0.158, 94.419,496.02753376960754
 24, 93.200, 0.156, 94.543,517.3789880275726
 25, 92.980, 0.155, 94.559,539.0436990261078
 26, 92.910, 0.153, 94.623,560.3645572662354
 27, 93.050, 0.151, 94.771,581.9334280490875
 28, 93.060, 0.150, 94.712,603.229097366333
 29, 92.950, 0.146, 94.853,624.6817457675934
 30, 93.790, 0.114, 95.948,646.3858222961426
 31, 93.750, 0.101, 96.457,668.0468122959137
 32, 93.910, 0.097, 96.652,690.071980714798
 33, 93.860, 0.092, 96.858,711.60134100914
 34, 93.990, 0.091, 96.892,733.2190020084381
 35, 93.900, 0.088, 96.950,754.7098274230957
 36, 94.040, 0.085, 97.069,776.234650850296
 37, 93.970, 0.083, 97.147,797.5755250453949
 38, 94.180, 0.083, 97.129,819.3583986759186
 39, 94.110, 0.080, 97.280,840.8384442329407
 40, 93.990, 0.080, 97.233,862.1339972019196
 41, 94.160, 0.078, 97.318,883.4334449768066
 42, 93.930, 0.075, 97.482,904.9034578800201
 43, 94.020, 0.074, 97.464,926.1572189331055
 44, 94.030, 0.071, 97.563,947.7364921569824
 45, 94.090, 0.070, 97.671,969.3611574172974
 46, 94.040, 0.072, 97.547,990.8868229389191
 47, 94.070, 0.069, 97.673,1012.3235628604889
 48, 93.990, 0.068, 97.716,1033.8324084281921
 49, 94.190, 0.067, 97.690,1055.4221963882446
 50, 94.040, 0.066, 97.737,1076.9605572223663
