epoch,accuracy,train_loss,train_acc,time
  1, 84.500, 0.604, 77.780,83.00949144363403
  2, 90.020, 0.347, 87.463,165.4703414440155
  3, 89.850, 0.298, 89.211,252.8539752960205
  4, 90.530, 0.263, 90.505,335.7898597717285
  5, 91.450, 0.245, 91.258,418.2126998901367
  6, 91.620, 0.233, 91.697,504.1986434459686
  7, 91.410, 0.217, 92.205,586.672315120697
  8, 92.320, 0.209, 92.589,669.4631419181824
  9, 91.540, 0.200, 92.952,754.7852425575256
 10, 92.240, 0.194, 93.147,837.0522074699402
 11, 91.750, 0.188, 93.358,919.5633552074432
 12, 92.290, 0.181, 93.544,1001.7624237537384
 13, 92.470, 0.174, 93.906,1084.5808589458466
 14, 92.790, 0.169, 94.014,1168.7998576164246
 15, 92.840, 0.167, 94.033,1251.5725429058075
 16, 93.010, 0.163, 94.264,1334.7874953746796
 17, 92.830, 0.159, 94.336,1417.4150741100311
 18, 92.950, 0.152, 94.551,1499.7248032093048
 19, 92.800, 0.153, 94.730,1582.9875741004944
 20, 92.870, 0.148, 94.867,1665.4718210697174
 21, 92.930, 0.145, 94.875,1749.7290823459625
 22, 93.140, 0.145, 94.878,1833.6903133392334
 23, 93.040, 0.142, 94.993,1916.1148908138275
 24, 92.540, 0.140, 95.085,1998.378362417221
 25, 93.070, 0.138, 95.165,2081.6025145053864
 26, 92.660, 0.135, 95.275,2164.061507463455
 27, 92.120, 0.133, 95.365,2248.33975481987
 28, 93.000, 0.131, 95.516,2330.5322840213776
 29, 92.940, 0.130, 95.507,2413.322255373001
 30, 93.720, 0.089, 96.976,2498.2017107009888
 31, 93.940, 0.079, 97.346,2580.837411880493
 32, 93.840, 0.071, 97.692,2663.1169424057007
 33, 93.810, 0.070, 97.709,2746.114555835724
 34, 93.760, 0.065, 97.845,2829.689929485321
 35, 93.860, 0.063, 97.938,2911.7104732990265
 36, 93.990, 0.061, 97.963,2994.1993288993835
 37, 93.860, 0.058, 98.071,3076.6127305030823
 38, 93.700, 0.057, 98.144,3158.603749513626
 39, 93.770, 0.054, 98.250,3241.5884232521057
 40, 93.900, 0.051, 98.386,3325.7362456321716
 41, 93.870, 0.053, 98.263,3408.0712707042694
 42, 93.840, 0.049, 98.493,3490.2411432266235
 43, 93.840, 0.049, 98.376,3572.3068614006042
 44, 93.800, 0.047, 98.494,3654.4633293151855
 45, 93.920, 0.046, 98.552,3736.677191257477
 46, 93.980, 0.046, 98.560,3820.489087820053
 47, 93.840, 0.044, 98.588,3902.7591965198517
 48, 93.800, 0.042, 98.688,3986.1887226104736
 49, 93.990, 0.039, 98.806,4070.1764228343964
 50, 93.840, 0.039, 98.803,4152.188888311386
