epoch,accuracy,train_loss,train_acc,time
  1, 98.310, 0.280, 90.725,80.40951371192932
  2, 99.120, 0.066, 98.178,161.18320608139038
  3, 99.100, 0.046, 98.818,242.57512664794922
  4, 98.940, 0.039, 98.983,326.58300971984863
  5, 99.330, 0.034, 99.145,409.32936096191406
  6, 99.430, 0.031, 99.228,492.38646936416626
  7, 99.060, 0.027, 99.367,575.0843410491943
  8, 99.430, 0.027, 99.367,657.1541497707367
  9, 99.470, 0.023, 99.515,738.4843389987946
 10, 99.420, 0.022, 99.523,819.7463140487671
 11, 99.540, 0.020, 99.598,901.1690716743469
 12, 99.350, 0.018, 99.662,982.3644151687622
 13, 99.390, 0.019, 99.613,1063.2936687469482
 14, 99.450, 0.017, 99.690,1144.157289981842
 15, 99.290, 0.018, 99.599,1225.1950120925903
 16, 99.460, 0.017, 99.690,1306.387856721878
 17, 99.310, 0.015, 99.739,1387.373488664627
 18, 99.310, 0.016, 99.696,1468.4469788074493
 19, 99.430, 0.014, 99.781,1549.1922581195831
 20, 99.250, 0.016, 99.695,1630.5170352458954
 21, 99.340, 0.014, 99.764,1711.5231626033783
 22, 99.520, 0.013, 99.806,1792.8700456619263
 23, 99.420, 0.013, 99.771,1875.718986749649
 24, 99.380, 0.014, 99.781,1960.1194550991058
 25, 99.490, 0.013, 99.819,2041.275650024414
 26, 99.370, 0.014, 99.774,2124.20432472229
 27, 99.230, 0.013, 99.804,2205.58731675148
 28, 99.340, 0.013, 99.843,2287.205484867096
 29, 99.320, 0.012, 99.839,2369.938137292862
 30, 99.610, 0.006, 100.020,2452.8595855236053
 31, 99.610, 0.004, 100.112,2536.5152521133423
 32, 99.640, 0.004, 100.130,2618.239204645157
 33, 99.670, 0.003, 100.137,2701.166465997696
 34, 99.660, 0.003, 100.135,2783.074055671692
 35, 99.640, 0.003, 100.129,2864.3765971660614
 36, 99.670, 0.003, 100.137,2946.30601811409
 37, 99.670, 0.003, 100.125,3027.9307203292847
 38, 99.680, 0.003, 100.137,3109.7881898880005
 39, 99.660, 0.002, 100.149,3191.515570640564
 40, 99.620, 0.002, 100.155,3273.807900428772
 41, 99.650, 0.002, 100.150,3355.366102218628
 42, 99.630, 0.002, 100.155,3439.440573453903
 43, 99.660, 0.002, 100.150,3521.930874824524
 44, 99.670, 0.002, 100.139,3605.676249742508
 45, 99.660, 0.002, 100.160,3689.087493658066
 46, 99.670, 0.002, 100.160,3770.2055401802063
 47, 99.640, 0.002, 100.167,3851.8816859722137
 48, 99.640, 0.002, 100.160,3934.0162992477417
 49, 99.670, 0.002, 100.175,4018.032333135605
 50, 99.670, 0.002, 100.179,4100.687491178513
