epoch,accuracy,train_loss,train_acc,time
  1, 13.690, 3.959, 9.042,33.082709074020386
  2, 21.250, 3.419, 17.283,66.4530131816864
  3, 27.770, 3.124, 22.980,100.1890230178833
  4, 32.410, 2.862, 27.917,133.67821884155273
  5, 34.030, 2.620, 32.492,167.63218188285828
  6, 39.420, 2.438, 36.188,200.81821298599243
  7, 41.650, 2.294, 39.170,234.1037528514862
  8, 43.570, 2.172, 41.901,268.0473508834839
  9, 46.140, 2.077, 43.913,301.60917019844055
 10, 44.920, 1.985, 46.009,334.1482148170471
 11, 49.960, 1.916, 47.617,368.06892466545105
 12, 51.540, 1.841, 49.145,401.06619238853455
 13, 50.720, 1.776, 51.038,434.1743371486664
 14, 52.730, 1.729, 51.978,467.0563533306122
 15, 52.610, 1.676, 53.097,500.0077245235443
 16, 51.810, 1.645, 54.094,532.6518967151642
 17, 54.630, 1.602, 54.821,565.8637239933014
 18, 55.610, 1.563, 55.954,598.5738871097565
 19, 56.040, 1.534, 56.655,632.1353387832642
 20, 57.480, 1.500, 57.716,665.6672384738922
 21, 57.570, 1.465, 58.378,698.3966131210327
 22, 55.790, 1.443, 59.146,730.8608396053314
 23, 58.090, 1.409, 59.680,763.9977021217346
 24, 59.210, 1.390, 60.458,796.9781317710876
 25, 57.250, 1.367, 61.002,831.0406877994537
 26, 58.240, 1.340, 61.406,863.9826273918152
 27, 60.820, 1.323, 61.877,897.6878459453583
 28, 62.150, 1.302, 62.315,931.6233880519867
 29, 60.580, 1.286, 63.002,964.9087765216827
 30, 65.440, 1.050, 69.073,997.7934436798096
 31, 66.010, 0.963, 71.244,1030.669178724289
 32, 65.880, 0.935, 72.189,1063.4266412258148
 33, 66.210, 0.921, 72.580,1096.3918232917786
 34, 66.600, 0.903, 73.134,1129.1452264785767
 35, 66.760, 0.890, 73.605,1162.9508545398712
 36, 67.020, 0.873, 73.850,1195.8827638626099
 37, 66.860, 0.859, 74.020,1228.8403451442719
 38, 66.780, 0.849, 74.315,1262.049961566925
 39, 67.090, 0.838, 74.563,1294.59299659729
 40, 66.870, 0.827, 74.846,1327.2674446105957
 41, 67.030, 0.812, 75.335,1360.6168005466461
 42, 66.990, 0.802, 75.662,1393.5988936424255
 43, 67.080, 0.792, 75.814,1426.960518836975
 44, 67.210, 0.792, 75.805,1460.5815188884735
 45, 67.430, 0.775, 76.214,1493.4191904067993
 46, 67.320, 0.777, 76.143,1525.964173078537
 47, 67.600, 0.757, 76.884,1559.2361721992493
 48, 67.050, 0.755, 76.939,1592.131269454956
 49, 67.300, 0.750, 76.931,1625.6309242248535
 50, 67.350, 0.741, 77.224,1658.4852559566498
