epoch,accuracy,train_loss,train_acc,time
  1, 86.480, 0.597, 77.964,81.96620512008667
  2, 88.800, 0.341, 87.694,163.70299172401428
  3, 89.850, 0.296, 89.401,246.707665681839
  4, 90.710, 0.268, 90.422,328.7355434894562
  5, 91.040, 0.247, 91.190,410.50008153915405
  6, 91.540, 0.237, 91.558,493.08501529693604
  7, 91.980, 0.221, 92.260,574.9154114723206
  8, 92.200, 0.213, 92.473,657.5317132472992
  9, 92.040, 0.203, 92.773,739.1378591060638
 10, 92.380, 0.197, 93.125,821.3321137428284
 11, 92.430, 0.192, 93.250,903.1616868972778
 12, 92.590, 0.182, 93.565,985.7954671382904
 13, 91.120, 0.179, 93.664,1067.4138989448547
 14, 92.170, 0.174, 93.818,1148.963865995407
 15, 92.580, 0.169, 94.078,1231.232723236084
 16, 93.230, 0.166, 94.107,1314.5973434448242
 17, 92.390, 0.161, 94.381,1396.4346301555634
 18, 92.440, 0.161, 94.474,1478.017757177353
 19, 92.270, 0.155, 94.639,1559.8182067871094
 20, 93.300, 0.157, 94.500,1642.020563840866
 21, 92.750, 0.153, 94.605,1723.7352585792542
 22, 92.720, 0.147, 94.882,1807.7501156330109
 23, 93.510, 0.143, 94.964,1890.1103866100311
 24, 93.180, 0.142, 94.960,1972.5335392951965
 25, 92.850, 0.142, 95.059,2053.952796459198
 26, 93.270, 0.139, 95.109,2136.349714040756
 27, 92.720, 0.137, 95.255,2217.7433474063873
 28, 93.060, 0.136, 95.254,2303.3190128803253
 29, 92.780, 0.133, 95.269,2385.896368265152
 30, 94.000, 0.093, 96.789,2469.775281190872
 31, 94.070, 0.082, 97.200,2551.659418106079
 32, 93.940, 0.077, 97.430,2632.9823677539825
 33, 94.110, 0.072, 97.558,2714.895681619644
 34, 94.120, 0.069, 97.675,2796.431665420532
 35, 94.170, 0.067, 97.745,2878.7217004299164
 36, 94.010, 0.064, 97.838,2959.7776963710785
 37, 93.820, 0.062, 97.998,3040.8066425323486
 38, 94.040, 0.059, 98.030,3122.3277304172516
 39, 94.130, 0.059, 97.958,3203.905497312546
 40, 94.020, 0.057, 98.152,3285.062094926834
 41, 94.120, 0.056, 98.160,3367.5791985988617
 42, 94.000, 0.053, 98.253,3449.672294855118
 43, 93.950, 0.053, 98.148,3530.8857843875885
 44, 94.030, 0.052, 98.263,3613.820532798767
 45, 94.090, 0.050, 98.391,3695.3444530963898
 46, 94.050, 0.049, 98.382,3779.5012531280518
 47, 93.980, 0.046, 98.501,3861.0427942276
 48, 93.920, 0.046, 98.514,3942.151720046997
 49, 93.820, 0.045, 98.524,4023.3780167102814
 50, 94.060, 0.044, 98.535,4104.580931186676
