epoch,accuracy,train_loss,train_acc,time
  1, 48.390, 1.730, 35.800,68.84973692893982
  2, 55.920, 1.325, 51.663,134.8916687965393
  3, 59.980, 1.097, 60.925,200.74543046951294
  4, 69.010, 0.969, 65.806,266.5378704071045
  5, 74.070, 0.859, 70.192,333.660306930542
  6, 74.750, 0.761, 73.863,399.7496213912964
  7, 74.920, 0.698, 76.175,465.4720392227173
  8, 77.490, 0.651, 77.909,531.2527022361755
  9, 75.040, 0.612, 79.251,596.9797849655151
 10, 81.960, 0.576, 80.355,662.8783197402954
 11, 79.670, 0.548, 81.552,728.3330643177032
 12, 79.220, 0.525, 82.273,793.8229577541351
 13, 83.340, 0.501, 83.223,861.2308042049408
 14, 82.780, 0.482, 83.738,927.0422060489655
 15, 83.820, 0.476, 83.961,993.9685235023499
 16, 85.780, 0.461, 84.612,1059.9204182624817
 17, 83.300, 0.441, 85.081,1126.4366283416748
 18, 84.690, 0.434, 85.366,1191.9897558689117
 19, 85.140, 0.426, 85.697,1257.537329673767
 20, 84.710, 0.412, 86.075,1324.4818377494812
 21, 83.490, 0.404, 86.391,1392.229393005371
 22, 85.550, 0.398, 86.596,1458.278664112091
 23, 85.770, 0.384, 87.042,1523.7909660339355
 24, 87.620, 0.378, 87.335,1590.3835990428925
 25, 86.280, 0.372, 87.481,1655.8786237239838
 26, 86.120, 0.365, 87.711,1721.724310874939
 27, 87.150, 0.362, 87.776,1788.0621004104614
 28, 86.520, 0.349, 88.155,1854.8343079090118
 29, 86.080, 0.347, 88.331,1922.7267515659332
 30, 89.680, 0.260, 91.264,1988.7524206638336
 31, 90.380, 0.232, 92.172,2054.9304711818695
 32, 90.580, 0.221, 92.546,2120.9323287010193
 33, 90.540, 0.216, 92.857,2187.014258146286
 34, 90.540, 0.208, 93.008,2252.7541105747223
 35, 90.260, 0.207, 92.959,2318.3856897354126
 36, 90.800, 0.202, 93.242,2384.4965200424194
 37, 90.500, 0.194, 93.523,2450.5233516693115
 38, 90.530, 0.192, 93.511,2516.262720823288
 39, 91.000, 0.192, 93.507,2585.1800985336304
 40, 90.660, 0.189, 93.694,2651.013776063919
 41, 91.040, 0.187, 93.788,2718.904170513153
 42, 90.890, 0.182, 93.857,2784.544439315796
 43, 91.010, 0.178, 93.993,2850.2247457504272
 44, 90.970, 0.174, 94.145,2916.2866654396057
 45, 90.880, 0.174, 94.180,2981.946650981903
 46, 90.700, 0.172, 94.198,3048.730413198471
 47, 90.960, 0.172, 94.132,3114.463825941086
 48, 90.900, 0.169, 94.316,3181.0243480205536
 49, 91.190, 0.168, 94.424,3246.973103761673
 50, 90.820, 0.162, 94.514,3312.6623709201813
