epoch,accuracy,train_loss,train_acc,time
  1, 46.570, 1.706, 36.672,64.1274938583374
  2, 56.970, 1.298, 53.107,127.79046845436096
  3, 66.240, 1.074, 61.870,191.4585461616516
  4, 65.400, 0.929, 67.262,254.8804316520691
  5, 71.780, 0.823, 71.334,318.81698274612427
  6, 75.370, 0.736, 74.605,383.59998750686646
  7, 79.280, 0.674, 76.761,447.1885566711426
  8, 77.540, 0.625, 78.533,510.9989094734192
  9, 79.050, 0.583, 80.089,574.6445450782776
 10, 81.140, 0.558, 81.081,638.1812965869904
 11, 81.450, 0.525, 82.178,701.7613236904144
 12, 81.810, 0.505, 82.966,765.2643570899963
 13, 83.800, 0.482, 83.732,828.8917739391327
 14, 84.150, 0.464, 84.278,893.7367734909058
 15, 83.970, 0.450, 84.845,957.0848708152771
 16, 85.130, 0.435, 85.158,1021.2708854675293
 17, 84.870, 0.423, 85.605,1085.3605253696442
 18, 82.790, 0.411, 85.954,1148.692837715149
 19, 84.980, 0.403, 86.458,1211.9316320419312
 20, 84.620, 0.388, 86.891,1275.2786102294922
 21, 82.500, 0.382, 87.018,1339.784018754959
 22, 86.290, 0.373, 87.347,1403.338214635849
 23, 86.710, 0.368, 87.656,1466.9310474395752
 24, 88.110, 0.357, 88.000,1531.34561085701
 25, 87.230, 0.350, 88.243,1597.8465037345886
 26, 87.710, 0.344, 88.511,1661.1270077228546
 27, 87.910, 0.341, 88.461,1724.3446505069733
 28, 85.460, 0.331, 88.918,1787.6324367523193
 29, 88.290, 0.327, 88.862,1852.3386826515198
 30, 90.390, 0.241, 91.899,1917.106100320816
 31, 90.680, 0.215, 92.693,1980.7076017856598
 32, 90.790, 0.205, 93.162,2044.3778550624847
 33, 90.820, 0.199, 93.349,2107.9571495056152
 34, 90.810, 0.193, 93.570,2171.568286418915
 35, 90.910, 0.192, 93.536,2235.29807305336
 36, 90.780, 0.187, 93.756,2298.7101917266846
 37, 90.900, 0.184, 93.922,2362.085636615753
 38, 91.310, 0.177, 94.096,2426.988806962967
 39, 90.980, 0.176, 94.120,2490.9720759391785
 40, 90.870, 0.171, 94.257,2554.560407400131
 41, 91.180, 0.168, 94.266,2618.8115305900574
 42, 91.170, 0.165, 94.434,2682.1909251213074
 43, 90.990, 0.166, 94.500,2745.8344717025757
 44, 91.220, 0.163, 94.479,2809.3439614772797
 45, 91.250, 0.163, 94.550,2872.8865270614624
 46, 91.210, 0.156, 94.695,2936.358894586563
 47, 91.220, 0.156, 94.793,2999.659051179886
 48, 91.200, 0.153, 94.854,3063.555629014969
 49, 91.080, 0.153, 94.829,3126.923937559128
 50, 90.940, 0.151, 94.817,3190.4727511405945
