epoch,accuracy,train_loss,train_acc,time
  1, 98.500, 0.263, 91.628,70.05241394042969
  2, 99.020, 0.068, 98.135,140.41630363464355
  3, 98.850, 0.052, 98.563,211.173330783844
  4, 99.130, 0.041, 99.000,281.5121612548828
  5, 99.200, 0.034, 99.174,353.1773798465729
  6, 99.230, 0.031, 99.247,425.0104763507843
  7, 99.280, 0.028, 99.362,497.6784553527832
  8, 99.430, 0.025, 99.449,568.5986697673798
  9, 99.200, 0.026, 99.457,639.5109741687775
 10, 99.250, 0.023, 99.494,711.0019977092743
 11, 99.360, 0.022, 99.502,785.7117686271667
 12, 99.350, 0.022, 99.516,855.6856837272644
 13, 99.390, 0.019, 99.632,925.7924587726593
 14, 99.400, 0.019, 99.632,996.3171899318695
 15, 99.350, 0.018, 99.638,1069.0013058185577
 16, 99.140, 0.017, 99.706,1139.8649406433105
 17, 99.440, 0.017, 99.615,1210.4626076221466
 18, 99.290, 0.018, 99.649,1280.3234550952911
 19, 99.400, 0.017, 99.666,1350.4515011310577
 20, 99.500, 0.016, 99.706,1422.7467954158783
 21, 99.320, 0.016, 99.731,1494.9323432445526
 22, 99.440, 0.015, 99.727,1564.8503460884094
 23, 99.490, 0.015, 99.726,1637.055891752243
 24, 99.440, 0.014, 99.804,1706.921810388565
 25, 99.520, 0.014, 99.763,1776.9060707092285
 26, 99.490, 0.015, 99.745,1846.9329090118408
 27, 99.280, 0.014, 99.798,1919.2389123439789
 28, 99.340, 0.014, 99.765,1989.0153048038483
 29, 99.440, 0.015, 99.761,2060.297132730484
 30, 99.610, 0.008, 99.962,2130.332673549652
 31, 99.650, 0.005, 100.060,2204.3692264556885
 32, 99.650, 0.004, 100.098,2274.246126651764
 33, 99.660, 0.004, 100.112,2345.920484304428
 34, 99.620, 0.004, 100.115,2415.7124466896057
 35, 99.620, 0.003, 100.124,2486.592593431473
 36, 99.670, 0.004, 100.090,2558.9640810489655
 37, 99.650, 0.003, 100.122,2630.4800114631653
 38, 99.670, 0.003, 100.114,2700.3402037620544
 39, 99.680, 0.003, 100.139,2770.4942586421967
 40, 99.660, 0.003, 100.117,2840.111365556717
 41, 99.660, 0.003, 100.139,2912.859980583191
 42, 99.690, 0.003, 100.127,2982.8263742923737
 43, 99.670, 0.003, 100.132,3053.0085275173187
 44, 99.700, 0.002, 100.135,3125.0636942386627
 45, 99.660, 0.002, 100.159,3195.386686563492
 46, 99.660, 0.002, 100.157,3267.8050196170807
 47, 99.610, 0.002, 100.135,3337.9379637241364
 48, 99.640, 0.002, 100.154,3407.97713637352
 49, 99.670, 0.002, 100.154,3480.7927441596985
 50, 99.640, 0.002, 100.160,3550.2951123714447
