epoch,accuracy,train_loss,train_acc,time
  1, 44.060, 1.725, 35.961,77.33971953392029
  2, 51.800, 1.327, 52.085,153.91334915161133
  3, 64.710, 1.092, 61.192,230.83471512794495
  4, 68.590, 0.932, 67.285,307.3333899974823
  5, 74.010, 0.815, 71.724,384.19685459136963
  6, 75.790, 0.733, 74.738,460.8280258178711
  7, 77.380, 0.670, 77.177,537.2568511962891
  8, 76.620, 0.627, 78.778,613.3688731193542
  9, 80.060, 0.592, 79.804,689.7795839309692
 10, 80.300, 0.556, 81.190,768.1314232349396
 11, 78.120, 0.533, 81.955,844.6802961826324
 12, 81.500, 0.509, 82.861,921.2583463191986
 13, 82.550, 0.493, 83.264,998.0718877315521
 14, 83.570, 0.471, 84.070,1074.707846879959
 15, 84.770, 0.458, 84.639,1151.270922422409
 16, 83.870, 0.439, 85.270,1229.00332570076
 17, 85.900, 0.431, 85.338,1305.8296537399292
 18, 84.040, 0.416, 86.100,1382.132562637329
 19, 85.500, 0.408, 86.174,1459.4456326961517
 20, 82.700, 0.398, 86.567,1535.7309229373932
 21, 86.370, 0.388, 86.813,1612.4227006435394
 22, 81.600, 0.379, 87.094,1688.7847301959991
 23, 87.060, 0.376, 87.127,1765.4687116146088
 24, 86.110, 0.364, 87.766,1842.1677527427673
 25, 87.380, 0.360, 87.848,1918.934416294098
 26, 87.410, 0.354, 88.115,1995.6816782951355
 27, 87.590, 0.344, 88.513,2074.3620245456696
 28, 86.580, 0.332, 88.738,2150.829721927643
 29, 86.600, 0.337, 88.672,2227.293864965439
 30, 90.520, 0.245, 91.721,2304.1309146881104
 31, 90.860, 0.215, 92.833,2381.284878015518
 32, 90.920, 0.208, 93.116,2458.0415501594543
 33, 90.980, 0.202, 93.104,2534.811491250992
 34, 91.290, 0.197, 93.464,2611.6574804782867
 35, 91.180, 0.193, 93.540,2688.0790464878082
 36, 91.150, 0.188, 93.670,2764.391930103302
 37, 91.320, 0.180, 93.901,2843.245777130127
 38, 91.290, 0.180, 93.979,2919.8735461235046
 39, 91.310, 0.178, 93.971,2996.741963863373
 40, 91.110, 0.174, 94.211,3072.971627473831
 41, 90.960, 0.172, 94.191,3149.561136484146
 42, 91.320, 0.168, 94.375,3225.931426048279
 43, 91.000, 0.165, 94.456,3302.603875398636
 44, 91.330, 0.163, 94.484,3379.2066814899445
 45, 91.350, 0.162, 94.567,3457.466317653656
 46, 91.390, 0.160, 94.667,3534.6459863185883
 47, 91.610, 0.164, 94.574,3612.497124671936
 48, 91.370, 0.156, 94.734,3688.867962360382
 49, 91.300, 0.150, 94.970,3765.2763776779175
 50, 91.250, 0.152, 94.786,3841.825756072998
