epoch,accuracy,train_loss,train_acc,time
  1, 85.530, 0.635, 76.249,46.89825463294983
  2, 88.310, 0.352, 87.409,94.52039241790771
  3, 90.590, 0.305, 89.085,142.2907829284668
  4, 90.670, 0.272, 90.267,189.5902931690216
  5, 90.940, 0.254, 90.964,237.15812921524048
  6, 91.390, 0.244, 91.379,284.11427068710327
  7, 91.960, 0.231, 91.735,331.0435516834259
  8, 91.750, 0.222, 92.151,377.9425530433655
  9, 91.860, 0.212, 92.469,425.36621856689453
 10, 92.480, 0.209, 92.555,473.311874628067
 11, 92.060, 0.202, 92.819,519.8944828510284
 12, 92.100, 0.192, 93.174,566.5152289867401
 13, 92.660, 0.192, 93.173,614.3492891788483
 14, 92.830, 0.183, 93.616,661.158038854599
 15, 92.730, 0.182, 93.529,708.2391948699951
 16, 92.550, 0.179, 93.656,754.6924595832825
 17, 92.770, 0.174, 93.853,801.4133625030518
 18, 92.310, 0.172, 94.002,848.1568608283997
 19, 92.530, 0.170, 93.991,895.3888337612152
 20, 92.150, 0.165, 94.187,942.0121750831604
 21, 92.200, 0.167, 94.149,988.4483814239502
 22, 92.570, 0.164, 94.278,1035.1668276786804
 23, 92.650, 0.162, 94.308,1081.8873472213745
 24, 92.900, 0.158, 94.487,1128.90389919281
 25, 92.280, 0.158, 94.399,1175.3409550189972
 26, 93.400, 0.158, 94.472,1222.8070695400238
 27, 93.480, 0.154, 94.616,1270.0089254379272
 28, 92.820, 0.151, 94.718,1317.5515367984772
 29, 92.480, 0.148, 94.870,1365.2196259498596
 30, 93.890, 0.112, 96.148,1413.286794424057
 31, 93.960, 0.100, 96.527,1460.4377579689026
 32, 93.840, 0.097, 96.790,1507.4679775238037
 33, 93.820, 0.093, 96.757,1554.185739994049
 34, 93.880, 0.089, 96.935,1600.8114778995514
 35, 94.030, 0.088, 96.918,1648.0122997760773
 36, 93.960, 0.086, 97.037,1695.4253270626068
 37, 94.030, 0.084, 97.113,1743.191213130951
 38, 94.200, 0.081, 97.232,1790.2432816028595
 39, 94.110, 0.079, 97.306,1837.3812489509583
 40, 93.720, 0.077, 97.394,1883.9835052490234
 41, 94.050, 0.077, 97.420,1931.2308268547058
 42, 94.040, 0.075, 97.459,1977.5774874687195
 43, 94.090, 0.076, 97.322,2024.9943549633026
 44, 93.990, 0.071, 97.602,2071.9016823768616
 45, 94.020, 0.072, 97.571,2118.5945212841034
 46, 93.940, 0.068, 97.691,2165.3114471435547
 47, 93.910, 0.067, 97.776,2212.160325050354
 48, 94.040, 0.068, 97.765,2259.584058523178
 49, 94.030, 0.066, 97.754,2306.2883789539337
 50, 94.180, 0.066, 97.858,2353.234519958496
