epoch,accuracy,train_loss,train_acc,time
  1, 87.720, 0.597, 77.900,69.9804835319519
  2, 88.460, 0.348, 87.501,140.81106686592102
  3, 89.850, 0.299, 89.280,211.02279949188232
  4, 90.910, 0.273, 90.218,283.1098084449768
  5, 91.070, 0.251, 91.102,352.90368485450745
  6, 91.320, 0.240, 91.431,423.7634708881378
  7, 92.140, 0.223, 92.038,494.3854286670685
  8, 91.330, 0.217, 92.505,563.9660794734955
  9, 92.390, 0.209, 92.608,633.6541452407837
 10, 92.360, 0.202, 92.845,707.421106338501
 11, 92.950, 0.194, 93.117,777.387127161026
 12, 92.790, 0.190, 93.301,847.6215445995331
 13, 91.860, 0.186, 93.326,917.2959365844727
 14, 92.300, 0.182, 93.625,988.0716824531555
 15, 92.830, 0.177, 93.834,1057.5254638195038
 16, 92.110, 0.174, 93.906,1129.7050430774689
 17, 92.830, 0.170, 93.987,1203.0946130752563
 18, 93.090, 0.168, 94.159,1273.3398723602295
 19, 92.960, 0.165, 94.192,1344.6827309131622
 20, 93.120, 0.163, 94.234,1414.3931958675385
 21, 93.050, 0.157, 94.437,1484.6609737873077
 22, 93.230, 0.159, 94.404,1555.8350276947021
 23, 92.800, 0.153, 94.638,1628.1961014270782
 24, 93.040, 0.156, 94.496,1698.359754562378
 25, 92.380, 0.148, 94.738,1768.5159826278687
 26, 93.390, 0.151, 94.672,1838.6076951026917
 27, 93.220, 0.146, 94.823,1908.0980987548828
 28, 92.650, 0.143, 95.001,1977.8353052139282
 29, 92.740, 0.143, 94.892,2048.9348957538605
 30, 93.890, 0.108, 96.312,2118.994243144989
 31, 94.150, 0.095, 96.773,2190.5658473968506
 32, 94.110, 0.091, 96.915,2262.5884046554565
 33, 94.120, 0.086, 97.105,2333.841715812683
 34, 94.310, 0.086, 97.167,2403.948790073395
 35, 94.190, 0.082, 97.208,2473.752804040909
 36, 94.130, 0.080, 97.313,2544.152300596237
 37, 94.070, 0.078, 97.388,2618.498139858246
 38, 94.260, 0.076, 97.419,2688.070667743683
 39, 94.030, 0.073, 97.544,2758.988112449646
 40, 94.170, 0.072, 97.593,2829.179126739502
 41, 94.210, 0.069, 97.708,2899.7501788139343
 42, 94.170, 0.066, 97.810,2972.371901035309
 43, 94.060, 0.066, 97.715,3043.7708547115326
 44, 94.120, 0.065, 97.763,3115.0756611824036
 45, 94.120, 0.063, 97.837,3184.8098771572113
 46, 94.100, 0.062, 97.937,3254.4209203720093
 47, 94.070, 0.060, 98.009,3324.5264399051666
 48, 94.220, 0.060, 98.016,3394.66175198555
 49, 94.070, 0.059, 97.995,3464.5579676628113
 50, 94.230, 0.059, 98.016,3534.490445137024
