epoch,accuracy,train_loss,train_acc,time
  1, 98.490, 0.275, 91.165,37.612428188323975
  2, 97.510, 0.068, 98.165,75.08793473243713
  3, 98.600, 0.052, 98.596,113.26730942726135
  4, 98.990, 0.044, 98.880,151.10285305976868
  5, 99.050, 0.034, 99.167,188.55926275253296
  6, 99.360, 0.032, 99.232,226.15822005271912
  7, 99.380, 0.030, 99.306,264.18680596351624
  8, 99.250, 0.027, 99.360,301.9393298625946
  9, 99.200, 0.024, 99.419,339.92574095726013
 10, 99.360, 0.024, 99.529,377.850129365921
 11, 99.340, 0.021, 99.529,415.3060426712036
 12, 99.420, 0.021, 99.541,453.6626732349396
 13, 99.440, 0.021, 99.555,491.2156457901001
 14, 99.360, 0.020, 99.570,529.0009076595306
 15, 99.310, 0.020, 99.583,566.7306251525879
 16, 99.420, 0.019, 99.604,604.5980808734894
 17, 99.540, 0.017, 99.696,642.7885227203369
 18, 99.390, 0.016, 99.726,680.2638099193573
 19, 99.410, 0.016, 99.679,717.9101021289825
 20, 99.310, 0.015, 99.763,755.2825994491577
 21, 99.360, 0.016, 99.683,792.7340357303619
 22, 99.440, 0.015, 99.730,830.7858748435974
 23, 99.360, 0.015, 99.729,868.345395565033
 24, 99.380, 0.015, 99.780,905.6581497192383
 25, 99.320, 0.015, 99.700,943.2574009895325
 26, 99.280, 0.014, 99.761,980.8601508140564
 27, 99.360, 0.013, 99.797,1018.4851253032684
 28, 99.490, 0.014, 99.776,1056.1422805786133
 29, 99.450, 0.014, 99.800,1094.138193845749
 30, 99.650, 0.008, 99.982,1132.0513820648193
 31, 99.650, 0.005, 100.063,1169.6848819255829
 32, 99.650, 0.004, 100.080,1207.6093227863312
 33, 99.650, 0.004, 100.098,1244.6835207939148
 34, 99.620, 0.004, 100.103,1282.4521808624268
 35, 99.610, 0.004, 100.106,1319.8095235824585
 36, 99.630, 0.004, 100.102,1357.0489509105682
 37, 99.640, 0.003, 100.124,1394.5540368556976
 38, 99.620, 0.003, 100.140,1431.773679971695
 39, 99.630, 0.003, 100.145,1469.2326419353485
 40, 99.640, 0.003, 100.150,1506.7307806015015
 41, 99.650, 0.003, 100.132,1544.5710136890411
 42, 99.650, 0.002, 100.150,1583.4045629501343
 43, 99.640, 0.003, 100.132,1621.5389771461487
 44, 99.640, 0.002, 100.137,1659.3906314373016
 45, 99.650, 0.002, 100.154,1697.477942943573
 46, 99.670, 0.002, 100.135,1735.6045956611633
 47, 99.660, 0.002, 100.160,1772.6693634986877
 48, 99.620, 0.002, 100.154,1810.7265133857727
 49, 99.610, 0.002, 100.167,1848.5422005653381
 50, 99.640, 0.002, 100.162,1886.178678035736
