epoch,accuracy,train_loss,train_acc,time
  1, 97.620, 0.245, 92.134,20.859103202819824
  2, 98.710, 0.069, 98.123,41.85549330711365
  3, 99.130, 0.048, 98.759,62.83039689064026
  4, 99.010, 0.042, 98.972,83.57653164863586
  5, 98.880, 0.037, 99.058,104.29751014709473
  6, 99.290, 0.033, 99.180,125.5219190120697
  7, 99.340, 0.030, 99.277,146.55464148521423
  8, 99.270, 0.026, 99.342,167.28917932510376
  9, 99.390, 0.027, 99.345,188.29460501670837
 10, 99.290, 0.025, 99.409,209.00841856002808
 11, 99.300, 0.023, 99.490,229.7000834941864
 12, 99.430, 0.022, 99.548,250.90893292427063
 13, 99.350, 0.021, 99.543,271.5650806427002
 14, 99.260, 0.019, 99.629,292.13340520858765
 15, 99.340, 0.020, 99.521,313.10354948043823
 16, 99.450, 0.018, 99.656,333.9405188560486
 17, 99.520, 0.017, 99.695,354.8440282344818
 18, 99.430, 0.016, 99.658,375.5132050514221
 19, 99.500, 0.017, 99.671,396.17628359794617
 20, 99.310, 0.017, 99.688,416.7367775440216
 21, 99.210, 0.017, 99.634,437.26886916160583
 22, 99.400, 0.018, 99.659,457.89236521720886
 23, 99.280, 0.014, 99.746,478.7538113594055
 24, 99.460, 0.015, 99.727,499.440758228302
 25, 99.400, 0.014, 99.778,520.2135162353516
 26, 99.350, 0.014, 99.762,540.9117348194122
 27, 99.340, 0.015, 99.712,561.4629561901093
 28, 99.550, 0.014, 99.750,582.644255399704
 29, 99.540, 0.013, 99.754,603.6141257286072
 30, 99.660, 0.008, 99.953,625.023943901062
 31, 99.620, 0.005, 100.032,645.8539295196533
 32, 99.630, 0.005, 100.053,666.910516500473
 33, 99.640, 0.004, 100.088,687.6395778656006
 34, 99.640, 0.004, 100.090,708.4256072044373
 35, 99.650, 0.004, 100.090,729.3438355922699
 36, 99.620, 0.004, 100.112,749.9959802627563
 37, 99.630, 0.003, 100.115,770.8020310401917
 38, 99.630, 0.003, 100.119,791.3477251529694
 39, 99.620, 0.003, 100.124,812.0019135475159
 40, 99.630, 0.003, 100.112,832.9432382583618
 41, 99.620, 0.003, 100.130,853.7296705245972
 42, 99.600, 0.003, 100.110,874.4017934799194
 43, 99.610, 0.003, 100.137,895.2737555503845
 44, 99.620, 0.003, 100.114,915.9697985649109
 45, 99.610, 0.003, 100.115,936.6747789382935
 46, 99.610, 0.002, 100.137,957.1801981925964
 47, 99.620, 0.002, 100.150,977.8596861362457
 48, 99.600, 0.002, 100.157,998.5320265293121
 49, 99.580, 0.003, 100.127,1019.2040083408356
 50, 99.600, 0.002, 100.149,1039.7797145843506
