epoch,accuracy,train_loss,train_acc,time
  1, 97.420, 0.277, 91.004,85.5041823387146
  2, 99.090, 0.070, 98.076,167.99198079109192
  3, 98.430, 0.050, 98.667,250.27291059494019
  4, 99.020, 0.041, 98.951,334.5391638278961
  5, 99.100, 0.034, 99.140,417.19018268585205
  6, 99.300, 0.032, 99.284,500.68976879119873
  7, 99.340, 0.029, 99.313,583.431155204773
  8, 99.260, 0.025, 99.465,667.7656054496765
  9, 99.280, 0.024, 99.451,749.7519047260284
 10, 99.290, 0.024, 99.474,832.0916118621826
 11, 99.500, 0.020, 99.607,918.3428552150726
 12, 99.440, 0.020, 99.602,1001.2259130477905
 13, 99.440, 0.018, 99.632,1083.4955883026123
 14, 99.300, 0.018, 99.680,1167.8723015785217
 15, 99.420, 0.017, 99.712,1249.9221994876862
 16, 99.470, 0.017, 99.681,1332.5491437911987
 17, 99.390, 0.015, 99.736,1415.6260905265808
 18, 99.490, 0.015, 99.751,1498.2276241779327
 19, 99.380, 0.014, 99.786,1579.9642827510834
 20, 99.350, 0.014, 99.750,1663.4536781311035
 21, 99.310, 0.015, 99.738,1745.5664761066437
 22, 99.130, 0.014, 99.785,1827.8165044784546
 23, 99.450, 0.015, 99.746,1909.8349177837372
 24, 99.240, 0.013, 99.784,1992.2206811904907
 25, 99.380, 0.013, 99.853,2074.3754272460938
 26, 99.190, 0.013, 99.818,2157.342620611191
 27, 99.370, 0.013, 99.810,2239.2380681037903
 28, 99.430, 0.013, 99.809,2322.273220062256
 29, 99.410, 0.012, 99.823,2404.499711036682
 30, 99.550, 0.006, 100.041,2486.77148771286
 31, 99.570, 0.004, 100.073,2571.7202603816986
 32, 99.530, 0.003, 100.117,2653.9739286899567
 33, 99.610, 0.003, 100.125,2739.3033170700073
 34, 99.580, 0.003, 100.129,2821.3588144779205
 35, 99.620, 0.003, 100.135,2903.7163305282593
 36, 99.560, 0.002, 100.162,2987.093628168106
 37, 99.580, 0.002, 100.135,3069.119783639908
 38, 99.580, 0.002, 100.155,3151.161049604416
 39, 99.570, 0.002, 100.160,3233.7173976898193
 40, 99.550, 0.002, 100.162,3318.0448746681213
 41, 99.560, 0.002, 100.152,3400.131239414215
 42, 99.590, 0.002, 100.150,3483.445305585861
 43, 99.600, 0.002, 100.162,3565.85480427742
 44, 99.590, 0.002, 100.170,3651.2588877677917
 45, 99.600, 0.002, 100.174,3733.6180992126465
 46, 99.610, 0.002, 100.170,3816.1454997062683
 47, 99.560, 0.001, 100.170,3899.667624473572
 48, 99.630, 0.002, 100.167,3982.9738478660583
 49, 99.560, 0.002, 100.165,4065.3077597618103
 50, 99.610, 0.001, 100.177,4149.229952573776
