epoch,accuracy,train_loss,train_acc,time
  1, 87.450, 0.576, 78.673,72.01536321640015
  2, 88.780, 0.336, 88.040,142.61262798309326
  3, 90.270, 0.287, 89.721,213.52239537239075
  4, 90.870, 0.260, 90.744,284.5373692512512
  5, 91.700, 0.241, 91.524,355.82926869392395
  6, 90.660, 0.228, 91.830,425.7720856666565
  7, 92.030, 0.215, 92.397,495.9323537349701
  8, 92.080, 0.207, 92.653,566.5991854667664
  9, 92.290, 0.198, 92.882,637.1083488464355
 10, 91.840, 0.193, 93.137,707.5946004390717
 11, 92.840, 0.185, 93.430,780.8621830940247
 12, 92.730, 0.182, 93.536,850.5568199157715
 13, 93.050, 0.172, 94.005,921.2781462669373
 14, 92.730, 0.168, 94.003,991.153398513794
 15, 92.410, 0.164, 94.187,1062.8261029720306
 16, 92.840, 0.162, 94.353,1131.9563300609589
 17, 92.820, 0.155, 94.582,1199.7966952323914
 18, 93.060, 0.153, 94.490,1267.7284190654755
 19, 92.940, 0.149, 94.802,1335.608910560608
 20, 93.230, 0.146, 94.885,1403.3194756507874
 21, 93.170, 0.143, 94.871,1472.758472919464
 22, 93.140, 0.141, 94.976,1540.6583604812622
 23, 93.510, 0.138, 95.186,1610.9282665252686
 24, 93.480, 0.136, 95.271,1680.7515816688538
 25, 93.170, 0.133, 95.353,1748.183940410614
 26, 93.120, 0.132, 95.369,1818.514978647232
 27, 92.970, 0.132, 95.350,1890.2133169174194
 28, 93.150, 0.127, 95.538,1957.8266611099243
 29, 92.940, 0.126, 95.604,2025.5757706165314
 30, 93.790, 0.089, 96.981,2095.252372980118
 31, 93.900, 0.075, 97.472,2163.5208909511566
 32, 93.970, 0.070, 97.611,2231.9553213119507
 33, 93.880, 0.065, 97.795,2299.4436814785004
 34, 94.070, 0.060, 98.057,2367.6285252571106
 35, 94.020, 0.060, 98.019,2435.5148735046387
 36, 93.790, 0.057, 98.079,2503.4578936100006
 37, 94.030, 0.057, 98.110,2573.190741300583
 38, 93.980, 0.052, 98.326,2641.5996549129486
 39, 94.030, 0.052, 98.305,2709.4082157611847
 40, 94.020, 0.050, 98.360,2777.2635173797607
 41, 93.880, 0.047, 98.453,2845.2799010276794
 42, 93.890, 0.046, 98.534,2913.2088899612427
 43, 93.960, 0.045, 98.529,2980.9482369422913
 44, 93.940, 0.044, 98.554,3049.638200521469
 45, 93.940, 0.041, 98.736,3117.392793416977
 46, 93.930, 0.041, 98.697,3185.211028575897
 47, 93.880, 0.040, 98.766,3252.7695665359497
 48, 93.880, 0.041, 98.666,3321.6616604328156
 49, 93.930, 0.038, 98.825,3390.0734357833862
 50, 93.960, 0.038, 98.835,3459.3655676841736
