epoch,accuracy,train_loss,train_acc,time
  1, 43.340, 1.770, 33.270,16.33926033973694
  2, 53.580, 1.437, 47.476,32.72473335266113
  3, 60.510, 1.212, 56.239,49.35621213912964
  4, 62.940, 1.072, 61.798,65.79317116737366
  5, 53.980, 0.987, 65.242,81.86342930793762
  6, 52.910, 0.910, 67.895,98.34538531303406
  7, 71.880, 0.848, 70.496,114.83277750015259
  8, 73.300, 0.788, 72.863,131.16723251342773
  9, 77.860, 0.745, 74.325,147.77795362472534
 10, 77.340, 0.710, 75.485,163.97239589691162
 11, 77.260, 0.684, 76.590,180.29257130622864
 12, 78.520, 0.653, 77.869,196.98511719703674
 13, 80.470, 0.632, 78.456,213.50027322769165
 14, 79.860, 0.608, 79.388,229.91612577438354
 15, 81.410, 0.596, 79.753,246.4275734424591
 16, 81.240, 0.574, 80.485,262.6683578491211
 17, 80.480, 0.559, 81.151,278.96550011634827
 18, 83.120, 0.549, 81.385,295.4183077812195
 19, 81.380, 0.535, 81.932,311.5724811553955
 20, 84.010, 0.531, 82.032,327.85854268074036
 21, 82.120, 0.511, 82.692,343.99638509750366
 22, 82.540, 0.510, 82.798,360.18518257141113
 23, 84.580, 0.498, 83.194,376.54402685165405
 24, 79.800, 0.486, 83.544,392.8425827026367
 25, 84.980, 0.481, 83.633,409.26697874069214
 26, 83.120, 0.480, 83.549,425.4503333568573
 27, 84.860, 0.474, 83.974,441.5337595939636
 28, 82.200, 0.462, 84.321,457.7993335723877
 29, 85.450, 0.457, 84.509,474.3618788719177
 30, 88.070, 0.369, 87.384,490.67763018608093
 31, 88.350, 0.346, 88.357,507.0933954715729
 32, 88.470, 0.335, 88.684,523.5538606643677
 33, 88.440, 0.331, 88.770,540.147038936615
 34, 88.570, 0.326, 88.858,556.763444185257
 35, 88.760, 0.321, 89.192,573.2203145027161
 36, 88.700, 0.321, 89.062,589.3669719696045
 37, 88.680, 0.315, 89.245,605.577187538147
 38, 88.710, 0.307, 89.575,621.6697676181793
 39, 89.240, 0.307, 89.603,638.0865988731384
 40, 88.660, 0.304, 89.532,654.3358130455017
 41, 88.810, 0.306, 89.424,670.474413394928
 42, 88.860, 0.302, 89.821,686.5324869155884
 43, 88.550, 0.293, 90.011,702.8008823394775
 44, 88.850, 0.298, 89.772,718.9959428310394
 45, 88.930, 0.295, 89.995,735.3571639060974
 46, 88.940, 0.293, 89.871,751.3907463550568
 47, 88.900, 0.290, 90.107,767.5897116661072
 48, 88.880, 0.288, 90.119,783.7687430381775
 49, 89.160, 0.286, 90.254,799.7982549667358
 50, 89.120, 0.282, 90.347,816.0025479793549
