epoch,accuracy,train_loss,train_acc,time
  1, 12.340, 4.012, 7.953,53.64239573478699
  2, 20.300, 3.520, 15.537,107.13706517219543
  3, 24.770, 3.229, 20.955,160.20101308822632
  4, 28.850, 2.973, 25.331,213.14042353630066
  5, 30.060, 2.748, 29.543,266.0559389591217
  6, 34.760, 2.556, 33.601,320.2816860675812
  7, 38.490, 2.395, 36.799,372.2038896083832
  8, 38.570, 2.263, 39.499,424.15820479393005
  9, 44.770, 2.153, 41.825,477.87567830085754
 10, 46.510, 2.061, 44.099,531.1314218044281
 11, 47.570, 1.975, 46.036,585.4912414550781
 12, 46.030, 1.903, 47.770,641.0041396617889
 13, 47.550, 1.839, 49.262,693.815920829773
 14, 50.560, 1.785, 50.239,747.4032444953918
 15, 53.090, 1.738, 51.804,799.7898092269897
 16, 52.020, 1.679, 53.080,853.120748758316
 17, 51.860, 1.635, 54.382,907.3616807460785
 18, 53.380, 1.604, 55.100,960.1654150485992
 19, 55.210, 1.570, 55.809,1013.7833178043365
 20, 55.240, 1.532, 56.646,1067.1006166934967
 21, 56.110, 1.494, 57.501,1120.5529236793518
 22, 56.320, 1.470, 58.306,1173.8899948596954
 23, 57.060, 1.444, 58.948,1227.4389114379883
 24, 57.650, 1.410, 60.005,1280.4769632816315
 25, 57.340, 1.388, 59.986,1332.6028246879578
 26, 60.260, 1.362, 60.793,1386.5028426647186
 27, 56.260, 1.338, 61.333,1437.7761430740356
 28, 57.980, 1.317, 62.124,1489.6068053245544
 29, 58.900, 1.290, 62.696,1541.932051897049
 30, 65.070, 1.040, 69.446,1595.217119216919
 31, 65.350, 0.949, 71.734,1649.1739165782928
 32, 65.520, 0.928, 72.312,1702.679013967514
 33, 66.150, 0.902, 73.007,1758.7918491363525
 34, 65.780, 0.879, 73.554,1812.7778289318085
 35, 66.170, 0.868, 73.911,1866.8877303600311
 36, 66.410, 0.851, 74.238,1919.0981905460358
 37, 66.270, 0.834, 74.772,1973.8635144233704
 38, 65.850, 0.819, 75.224,2026.639221906662
 39, 66.210, 0.809, 75.302,2079.966185092926
 40, 66.210, 0.802, 75.542,2131.815439224243
 41, 66.510, 0.782, 76.148,2185.5587480068207
 42, 66.370, 0.778, 76.193,2237.4078888893127
 43, 66.260, 0.763, 76.581,2289.971096277237
 44, 66.370, 0.758, 76.633,2343.844475507736
 45, 65.970, 0.747, 77.162,2397.457357645035
 46, 66.490, 0.744, 77.141,2450.9861195087433
 47, 66.160, 0.727, 77.465,2502.9888591766357
 48, 66.300, 0.717, 77.875,2555.0300552845
 49, 66.260, 0.717, 77.866,2608.030829191208
 50, 66.510, 0.711, 77.992,2659.8668558597565
