epoch,accuracy,train_loss,train_acc,time
  1, 14.110, 3.967, 8.804,42.23000526428223
  2, 20.250, 3.422, 17.671,85.3203067779541
  3, 26.450, 3.130, 22.714,127.33289909362793
  4, 32.680, 2.861, 27.919,169.85373973846436
  5, 35.810, 2.612, 32.613,213.55735301971436
  6, 37.420, 2.414, 36.354,255.23170065879822
  7, 45.300, 2.257, 39.722,298.08479714393616
  8, 42.950, 2.140, 42.548,340.07060742378235
  9, 46.160, 2.034, 44.974,382.5590376853943
 10, 47.360, 1.957, 46.579,424.8681252002716
 11, 49.570, 1.882, 48.457,467.13877272605896
 12, 47.370, 1.806, 50.312,509.0816686153412
 13, 49.920, 1.756, 51.161,551.120100736618
 14, 54.860, 1.709, 52.726,593.5249218940735
 15, 51.530, 1.652, 54.107,635.6305320262909
 16, 54.300, 1.605, 55.144,677.3145475387573
 17, 54.620, 1.573, 55.602,718.5327908992767
 18, 54.530, 1.535, 56.771,760.6578691005707
 19, 56.920, 1.498, 57.587,802.4987301826477
 20, 56.140, 1.465, 58.325,844.2541544437408
 21, 56.750, 1.438, 59.143,885.5087234973907
 22, 58.820, 1.407, 59.992,927.6071507930756
 23, 59.320, 1.380, 60.526,970.0645587444305
 24, 59.510, 1.363, 60.812,1011.57657289505
 25, 58.280, 1.336, 61.733,1052.829954624176
 26, 59.650, 1.311, 62.191,1095.2503905296326
 27, 59.850, 1.293, 62.762,1137.102044582367
 28, 59.330, 1.275, 63.195,1178.5591673851013
 29, 61.480, 1.256, 63.775,1219.9882109165192
 30, 66.410, 1.008, 70.470,1262.1418504714966
 31, 66.630, 0.930, 72.248,1305.0836346149445
 32, 67.330, 0.906, 72.940,1347.0772383213043
 33, 67.060, 0.884, 73.702,1388.5603454113007
 34, 67.430, 0.867, 74.099,1430.3851838111877
 35, 67.950, 0.847, 74.409,1472.4024918079376
 36, 67.590, 0.836, 74.734,1514.7164883613586
 37, 67.790, 0.820, 75.271,1556.2329125404358
 38, 67.780, 0.811, 75.232,1597.7999460697174
 39, 68.250, 0.803, 75.735,1639.9460682868958
 40, 68.000, 0.789, 76.310,1681.6737442016602
 41, 68.410, 0.777, 76.224,1724.0468654632568
 42, 67.640, 0.773, 76.454,1765.8035361766815
 43, 67.770, 0.759, 76.638,1807.8200371265411
 44, 68.030, 0.747, 77.413,1850.8642916679382
 45, 67.770, 0.744, 77.149,1893.329612493515
 46, 68.210, 0.733, 77.455,1935.185019493103
 47, 68.110, 0.724, 77.737,1976.9411871433258
 48, 68.320, 0.712, 77.986,2019.0081658363342
 49, 67.920, 0.716, 77.783,2061.842379808426
 50, 67.950, 0.703, 78.178,2103.6248972415924
