epoch,accuracy,train_loss,train_acc,time
  1, 98.010, 0.280, 91.084,98.78052401542664
  2, 98.660, 0.072, 98.047,196.10880589485168
  3, 98.880, 0.049, 98.716,294.385062456131
  4, 99.070, 0.044, 98.870,390.73187136650085
  5, 99.320, 0.035, 99.156,487.18601870536804
  6, 98.830, 0.031, 99.256,585.0186884403229
  7, 99.160, 0.028, 99.373,681.7442371845245
  8, 99.150, 0.025, 99.437,777.8310921192169
  9, 99.420, 0.023, 99.470,874.8501665592194
 10, 99.310, 0.020, 99.609,971.9302473068237
 11, 99.400, 0.019, 99.616,1068.2091281414032
 12, 99.400, 0.019, 99.626,1166.118774652481
 13, 99.270, 0.017, 99.689,1263.2459914684296
 14, 99.320, 0.018, 99.619,1362.4784927368164
 15, 99.380, 0.018, 99.644,1461.7254071235657
 16, 99.390, 0.017, 99.654,1559.2715346813202
 17, 99.520, 0.016, 99.697,1656.4186117649078
 18, 99.420, 0.015, 99.761,1754.45237159729
 19, 99.380, 0.013, 99.809,1852.09504032135
 20, 99.340, 0.014, 99.769,1948.7212488651276
 21, 99.510, 0.014, 99.771,2045.7929863929749
 22, 99.400, 0.014, 99.780,2142.131736278534
 23, 99.400, 0.013, 99.806,2239.8645226955414
 24, 99.310, 0.012, 99.821,2336.1309010982513
 25, 99.080, 0.013, 99.791,2433.177819252014
 26, 99.400, 0.012, 99.826,2530.4596014022827
 27, 99.480, 0.013, 99.784,2627.0237667560577
 28, 99.510, 0.013, 99.821,2726.882464647293
 29, 99.210, 0.013, 99.786,2823.0630736351013
 30, 99.600, 0.007, 100.022,2919.5290122032166
 31, 99.600, 0.004, 100.109,3017.479819536209
 32, 99.640, 0.003, 100.130,3114.4889311790466
 33, 99.620, 0.003, 100.134,3211.6265926361084
 34, 99.640, 0.003, 100.155,3308.0733597278595
 35, 99.660, 0.002, 100.155,3406.020255804062
 36, 99.650, 0.002, 100.150,3504.020494699478
 37, 99.620, 0.002, 100.160,3600.359653234482
 38, 99.630, 0.002, 100.150,3697.6938829421997
 39, 99.630, 0.002, 100.152,3795.6312532424927
 40, 99.640, 0.002, 100.157,3893.0527427196503
 41, 99.620, 0.002, 100.169,3989.452861070633
 42, 99.620, 0.002, 100.162,4085.5874865055084
 43, 99.630, 0.002, 100.167,4182.597240686417
 44, 99.600, 0.002, 100.177,4279.494950532913
 45, 99.580, 0.002, 100.164,4375.7293429374695
 46, 99.580, 0.002, 100.170,4472.42658829689
 47, 99.600, 0.002, 100.174,4568.918048620224
 48, 99.610, 0.002, 100.167,4665.011039018631
 49, 99.600, 0.001, 100.182,4761.391493320465
 50, 99.610, 0.001, 100.180,4857.311306715012
