epoch,accuracy,train_loss,train_acc,time
  1, 13.230, 4.035, 7.623,29.705578327178955
  2, 17.920, 3.565, 14.752,59.791696071624756
  3, 21.770, 3.279, 19.651,89.65136003494263
  4, 27.780, 3.051, 23.808,120.11557388305664
  5, 28.890, 2.849, 27.681,149.72597980499268
  6, 34.310, 2.677, 31.301,180.4479067325592
  7, 35.440, 2.520, 34.081,210.39130902290344
  8, 39.410, 2.385, 37.104,241.11170554161072
  9, 41.720, 2.278, 39.498,271.45485758781433
 10, 44.470, 2.184, 41.348,301.7809064388275
 11, 46.830, 2.101, 43.373,331.9681987762451
 12, 47.500, 2.032, 44.917,363.0211338996887
 13, 48.710, 1.960, 46.624,392.9194190502167
 14, 50.160, 1.902, 47.798,422.7789771556854
 15, 51.840, 1.852, 49.002,452.7018389701843
 16, 51.650, 1.803, 50.454,482.88565325737
 17, 50.180, 1.760, 51.235,513.3629384040833
 18, 52.400, 1.720, 52.254,543.5438132286072
 19, 54.290, 1.695, 52.907,573.9795939922333
 20, 55.700, 1.654, 53.672,604.1888325214386
 21, 55.000, 1.622, 54.646,634.5575339794159
 22, 55.650, 1.601, 55.079,664.8462603092194
 23, 57.310, 1.570, 55.820,695.6326060295105
 24, 55.750, 1.542, 56.547,726.0420627593994
 25, 57.440, 1.518, 57.161,756.6552085876465
 26, 57.370, 1.501, 57.524,786.7772686481476
 27, 58.030, 1.474, 58.377,816.7914021015167
 28, 57.510, 1.454, 58.675,847.0654866695404
 29, 58.830, 1.432, 59.436,877.6691136360168
 30, 64.170, 1.200, 65.235,908.5468027591705
 31, 64.220, 1.128, 67.003,939.4424908161163
 32, 64.760, 1.097, 67.813,969.3913085460663
 33, 64.810, 1.079, 68.233,999.5639822483063
 34, 65.200, 1.057, 69.038,1029.2753789424896
 35, 65.100, 1.052, 69.025,1058.9034156799316
 36, 65.400, 1.031, 69.425,1088.4524025917053
 37, 65.410, 1.028, 69.591,1117.995283126831
 38, 65.340, 1.011, 69.972,1147.3296239376068
 39, 64.950, 1.006, 70.113,1176.9689075946808
 40, 65.440, 0.993, 70.597,1206.6988537311554
 41, 65.700, 0.988, 70.460,1236.3695497512817
 42, 65.780, 0.973, 70.912,1265.8566718101501
 43, 65.570, 0.965, 71.236,1294.795074224472
 44, 65.800, 0.954, 71.428,1324.5183289051056
 45, 65.640, 0.952, 71.674,1354.4278321266174
 46, 66.240, 0.943, 71.622,1384.2059648036957
 47, 65.580, 0.934, 72.041,1413.4631035327911
 48, 66.060, 0.933, 72.031,1442.8311607837677
 49, 65.960, 0.925, 72.303,1472.2491219043732
 50, 65.880, 0.922, 72.386,1502.3733382225037
