epoch,accuracy,train_loss,train_acc,time
  1, 12.650, 4.030, 7.721,39.68899607658386
  2, 16.800, 3.572, 14.635,79.23466229438782
  3, 22.560, 3.298, 19.470,118.91706466674805
  4, 26.630, 3.089, 23.231,157.93620610237122
  5, 32.280, 2.865, 27.547,197.19720077514648
  6, 34.360, 2.659, 31.538,236.52040243148804
  7, 36.740, 2.490, 35.149,275.61538195610046
  8, 40.250, 2.359, 37.787,315.01293540000916
  9, 41.180, 2.237, 40.394,354.4060161113739
 10, 42.010, 2.139, 42.480,393.94788694381714
 11, 46.520, 2.054, 44.472,433.5551714897156
 12, 46.190, 1.971, 46.165,472.60553884506226
 13, 47.330, 1.915, 47.438,512.2394235134125
 14, 51.680, 1.855, 49.115,551.0693302154541
 15, 51.620, 1.809, 50.134,590.2604508399963
 16, 52.000, 1.762, 50.930,629.8482494354248
 17, 54.110, 1.714, 52.532,669.9862592220306
 18, 53.920, 1.670, 53.420,709.111720085144
 19, 55.600, 1.632, 54.292,748.1962850093842
 20, 49.740, 1.602, 54.917,788.0646634101868
 21, 56.790, 1.572, 55.557,827.2919344902039
 22, 55.720, 1.543, 56.647,866.7651693820953
 23, 56.190, 1.501, 57.466,906.0302789211273
 24, 56.250, 1.488, 58.056,944.8426203727722
 25, 57.340, 1.464, 58.540,985.3795866966248
 26, 57.420, 1.438, 59.040,1025.0284118652344
 27, 58.680, 1.417, 59.549,1064.0148799419403
 28, 55.580, 1.402, 59.951,1103.1611139774323
 29, 58.920, 1.373, 60.646,1141.7891218662262
 30, 64.810, 1.130, 67.032,1180.8683302402496
 31, 65.080, 1.050, 69.110,1220.7343156337738
 32, 65.200, 1.021, 69.828,1259.7986674308777
 33, 65.170, 0.996, 70.627,1299.2186343669891
 34, 65.530, 0.982, 70.871,1338.7792973518372
 35, 65.900, 0.961, 71.192,1378.5154328346252
 36, 65.550, 0.950, 71.655,1416.8644542694092
 37, 66.090, 0.945, 71.887,1456.4074232578278
 38, 65.930, 0.929, 72.472,1494.962492465973
 39, 66.320, 0.917, 72.457,1534.2715129852295
 40, 66.230, 0.905, 72.820,1573.4191627502441
 41, 66.270, 0.894, 73.065,1612.869035243988
 42, 66.560, 0.883, 73.413,1651.619696855545
 43, 66.340, 0.874, 73.521,1691.0382158756256
 44, 65.970, 0.873, 73.476,1729.85488820076
 45, 66.150, 0.859, 74.020,1768.4604127407074
 46, 66.560, 0.851, 74.259,1807.9142565727234
 47, 66.340, 0.835, 74.783,1847.220802783966
 48, 65.590, 0.838, 74.439,1885.9745724201202
 49, 66.070, 0.832, 74.679,1924.4534339904785
 50, 65.650, 0.820, 74.772,1964.3617615699768
