epoch,accuracy,train_loss,train_acc,time
  1, 13.990, 3.978, 8.640,20.60800290107727
  2, 22.510, 3.503, 15.919,41.33084559440613
  3, 25.060, 3.200, 21.092,62.10004281997681
  4, 29.900, 2.947, 25.780,82.92401170730591
  5, 31.050, 2.722, 30.135,103.672203540802
  6, 37.240, 2.560, 33.178,124.48101305961609
  7, 37.050, 2.410, 36.450,144.69277548789978
  8, 42.000, 2.316, 38.490,165.6561462879181
  9, 41.870, 2.228, 40.600,186.21311712265015
 10, 44.580, 2.151, 42.342,206.83338141441345
 11, 45.700, 2.092, 43.705,227.63284063339233
 12, 44.790, 2.029, 44.978,248.5794484615326
 13, 45.460, 1.988, 45.975,269.39681911468506
 14, 48.970, 1.929, 47.239,290.6665987968445
 15, 48.820, 1.881, 48.544,311.12290477752686
 16, 49.460, 1.840, 49.382,331.7552559375763
 17, 50.670, 1.799, 50.481,352.7362976074219
 18, 51.680, 1.764, 51.180,373.5796377658844
 19, 52.390, 1.731, 51.912,394.33766984939575
 20, 52.700, 1.705, 52.645,415.1242663860321
 21, 52.690, 1.668, 53.470,435.5886220932007
 22, 53.250, 1.646, 54.260,456.36703658103943
 23, 54.020, 1.623, 54.668,477.2115318775177
 24, 56.030, 1.596, 55.174,498.1143591403961
 25, 56.180, 1.577, 55.739,518.7539854049683
 26, 56.220, 1.546, 56.639,539.6099593639374
 27, 56.770, 1.529, 56.710,560.3347225189209
 28, 55.060, 1.523, 56.930,580.8015515804291
 29, 56.350, 1.497, 57.732,601.2883296012878
 30, 62.580, 1.274, 63.215,622.0253646373749
 31, 63.020, 1.201, 65.340,643.5073881149292
 32, 63.400, 1.176, 65.968,664.2937426567078
 33, 63.830, 1.151, 66.602,685.2280399799347
 34, 63.700, 1.139, 66.814,705.8022758960724
 35, 63.470, 1.126, 67.451,726.5093965530396
 36, 64.010, 1.120, 67.378,747.1531550884247
 37, 63.690, 1.113, 67.398,767.8240435123444
 38, 63.860, 1.098, 67.975,788.2897365093231
 39, 64.350, 1.084, 68.226,808.9580664634705
 40, 64.140, 1.083, 68.210,829.6008522510529
 41, 64.060, 1.075, 68.373,850.1396813392639
 42, 64.000, 1.067, 68.738,870.6793899536133
 43, 64.430, 1.055, 69.192,891.5893115997314
 44, 64.220, 1.052, 68.943,911.8424451351166
 45, 64.730, 1.054, 68.923,932.6319525241852
 46, 64.500, 1.037, 69.379,953.071284532547
 47, 64.220, 1.038, 69.477,973.4148960113525
 48, 64.020, 1.032, 69.510,993.6775863170624
 49, 64.450, 1.027, 69.427,1014.1528789997101
 50, 64.370, 1.024, 69.825,1034.4042418003082
