epoch,accuracy,train_loss,train_acc,time
  1, 86.650, 0.564, 79.119,21.11635971069336
  2, 89.070, 0.338, 87.863,42.02440905570984
  3, 89.800, 0.294, 89.420,62.84117364883423
  4, 91.150, 0.267, 90.530,84.07559585571289
  5, 91.310, 0.248, 91.111,104.97769951820374
  6, 92.010, 0.236, 91.705,125.83325958251953
  7, 92.200, 0.225, 92.070,146.86759853363037
  8, 92.160, 0.217, 92.294,167.5321536064148
  9, 92.530, 0.208, 92.641,188.69762444496155
 10, 92.330, 0.202, 92.857,209.32680487632751
 11, 92.610, 0.196, 93.057,230.25778770446777
 12, 92.430, 0.190, 93.382,251.07567977905273
 13, 92.130, 0.185, 93.485,271.77086186408997
 14, 92.530, 0.184, 93.507,292.41105461120605
 15, 92.480, 0.180, 93.571,313.06764101982117
 16, 92.930, 0.176, 93.729,334.057648897171
 17, 92.860, 0.170, 94.074,354.90349316596985
 18, 93.030, 0.169, 94.129,375.90025305747986
 19, 93.040, 0.164, 94.146,396.8841392993927
 20, 92.130, 0.166, 94.098,417.68077635765076
 21, 92.900, 0.160, 94.421,438.4910743236542
 22, 92.810, 0.159, 94.417,459.2240324020386
 23, 92.610, 0.156, 94.447,480.01161217689514
 24, 92.750, 0.155, 94.501,500.84107542037964
 25, 92.810, 0.154, 94.577,521.7110304832458
 26, 93.220, 0.153, 94.635,542.7809813022614
 27, 93.230, 0.152, 94.625,563.7827258110046
 28, 93.140, 0.149, 94.738,584.9621195793152
 29, 92.700, 0.147, 94.762,605.8936622142792
 30, 94.010, 0.113, 96.064,627.2309286594391
 31, 94.110, 0.102, 96.478,648.2944436073303
 32, 94.110, 0.097, 96.645,669.1117334365845
 33, 94.270, 0.094, 96.748,690.1027522087097
 34, 94.170, 0.092, 96.886,710.8271067142487
 35, 94.110, 0.089, 96.981,731.5551407337189
 36, 93.980, 0.089, 96.933,752.4532306194305
 37, 94.220, 0.086, 97.083,773.295371055603
 38, 94.050, 0.083, 97.116,794.1851785182953
 39, 94.080, 0.082, 97.238,814.9177677631378
 40, 94.070, 0.078, 97.328,835.9518072605133
 41, 94.140, 0.078, 97.355,856.7119877338409
 42, 94.160, 0.077, 97.377,877.4461121559143
 43, 94.190, 0.074, 97.440,898.2048690319061
 44, 94.110, 0.075, 97.447,919.1311542987823
 45, 94.010, 0.073, 97.559,939.9215824604034
 46, 94.170, 0.072, 97.579,960.6900126934052
 47, 94.280, 0.071, 97.620,981.7584564685822
 48, 94.160, 0.069, 97.691,1002.4699161052704
 49, 94.210, 0.069, 97.659,1023.1794710159302
 50, 94.270, 0.069, 97.663,1044.0214042663574
