epoch,accuracy,train_loss,train_acc,time
  1, 84.110, 0.710, 73.243,22.62468194961548
  2, 88.210, 0.399, 85.477,45.2438690662384
  3, 88.640, 0.339, 87.900,68.46886229515076
  4, 89.120, 0.303, 89.195,91.31422877311707
  5, 89.020, 0.280, 90.043,113.87586450576782
  6, 90.630, 0.267, 90.542,136.36392736434937
  7, 90.830, 0.251, 91.000,159.024165391922
  8, 90.910, 0.243, 91.337,182.00539469718933
  9, 90.940, 0.234, 91.727,204.833322763443
 10, 90.570, 0.226, 92.003,227.23030376434326
 11, 91.530, 0.219, 92.315,249.8618836402893
 12, 92.110, 0.220, 92.298,272.4397211074829
 13, 92.120, 0.212, 92.460,295.1960458755493
 14, 91.110, 0.209, 92.453,317.7507517337799
 15, 92.150, 0.206, 92.698,340.1783883571625
 16, 92.560, 0.201, 92.854,363.18372344970703
 17, 91.790, 0.200, 92.932,385.72322154045105
 18, 92.830, 0.196, 93.133,408.5704348087311
 19, 92.660, 0.191, 93.181,430.85594487190247
 20, 92.630, 0.191, 93.214,453.4782793521881
 21, 92.020, 0.187, 93.438,475.86480259895325
 22, 92.040, 0.186, 93.343,498.26717925071716
 23, 93.020, 0.183, 93.501,520.905430316925
 24, 92.120, 0.182, 93.601,543.4469499588013
 25, 92.640, 0.180, 93.615,566.0991544723511
 26, 92.530, 0.178, 93.704,588.5389096736908
 27, 92.850, 0.176, 93.811,610.8005735874176
 28, 92.660, 0.175, 93.902,633.2178475856781
 29, 93.060, 0.175, 93.822,655.8255984783173
 30, 93.530, 0.138, 95.233,678.5541536808014
 31, 93.820, 0.129, 95.478,701.3360056877136
 32, 93.810, 0.124, 95.683,724.063707113266
 33, 93.660, 0.120, 95.851,746.6815104484558
 34, 93.830, 0.121, 95.753,769.2685732841492
 35, 93.830, 0.114, 96.061,791.6225779056549
 36, 93.810, 0.115, 95.987,813.956160068512
 37, 93.860, 0.112, 96.242,836.5455622673035
 38, 93.910, 0.112, 96.075,859.4472477436066
 39, 93.880, 0.106, 96.365,881.8200161457062
 40, 93.910, 0.105, 96.260,904.250141620636
 41, 93.810, 0.106, 96.323,926.5568788051605
 42, 93.850, 0.105, 96.380,949.2320895195007
 43, 93.920, 0.103, 96.416,971.8204090595245
 44, 94.140, 0.102, 96.448,994.5362930297852
 45, 94.020, 0.101, 96.454,1017.0885336399078
 46, 93.860, 0.101, 96.523,1039.6751763820648
 47, 94.020, 0.100, 96.525,1062.270548582077
 48, 94.050, 0.097, 96.650,1085.0233957767487
 49, 94.020, 0.096, 96.616,1108.0549428462982
 50, 94.090, 0.096, 96.617,1130.7602744102478
