epoch,accuracy,train_loss,train_acc,time
  1, 12.030, 4.048, 7.477,90.32297039031982
  2, 17.790, 3.559, 14.973,180.47890949249268
  3, 23.790, 3.276, 19.846,271.30724143981934
  4, 28.690, 3.056, 24.104,361.9016201496124
  5, 33.780, 2.835, 28.046,453.77750968933105
  6, 33.600, 2.632, 32.200,545.1992008686066
  7, 37.520, 2.459, 35.392,635.3601922988892
  8, 39.200, 2.313, 38.564,725.44935131073
  9, 42.440, 2.199, 41.162,817.0790917873383
 10, 43.180, 2.098, 43.452,907.2639183998108
 11, 44.250, 2.014, 45.299,997.7004351615906
 12, 46.940, 1.938, 47.113,1089.9696156978607
 13, 44.150, 1.866, 48.969,1179.950800895691
 14, 50.440, 1.803, 50.278,1270.1450090408325
 15, 44.950, 1.757, 51.133,1360.3779125213623
 16, 50.940, 1.701, 52.601,1450.670170545578
 17, 53.440, 1.662, 53.432,1540.831256389618
 18, 51.790, 1.608, 55.062,1631.2191979885101
 19, 54.540, 1.572, 56.183,1721.9449491500854
 20, 54.700, 1.534, 56.731,1812.8794651031494
 21, 56.430, 1.493, 57.509,1903.090801000595
 22, 56.210, 1.466, 58.439,1993.564038515091
 23, 56.350, 1.435, 59.261,2083.46671295166
 24, 57.290, 1.399, 59.976,2173.9821348190308
 25, 54.880, 1.374, 60.737,2264.9071843624115
 26, 54.850, 1.349, 61.109,2355.009660720825
 27, 54.690, 1.330, 62.036,2447.513965845108
 28, 55.570, 1.301, 62.614,2537.4706089496613
 29, 58.230, 1.282, 63.072,2628.005077123642
 30, 64.980, 1.018, 70.085,2718.2755012512207
 31, 65.730, 0.927, 72.444,2808.6367630958557
 32, 65.570, 0.895, 73.367,2898.8945603370667
 33, 66.010, 0.871, 73.772,2990.769680738449
 34, 66.080, 0.850, 74.399,3080.8928701877594
 35, 66.020, 0.828, 74.953,3170.8097219467163
 36, 66.120, 0.816, 75.216,3261.3648941516876
 37, 66.520, 0.800, 75.784,3352.6734523773193
 38, 66.030, 0.784, 76.204,3442.905293703079
 39, 65.950, 0.775, 76.390,3532.6958417892456
 40, 65.940, 0.762, 76.708,3623.5524673461914
 41, 66.840, 0.747, 77.043,3713.9593045711517
 42, 66.630, 0.737, 77.393,3803.727819919586
 43, 66.030, 0.722, 77.805,3893.863830804825
 44, 66.030, 0.712, 78.059,3985.5373101234436
 45, 66.430, 0.699, 78.242,4075.894778728485
 46, 66.390, 0.689, 78.744,4166.313213825226
 47, 66.850, 0.679, 78.908,4257.43251657486
 48, 66.290, 0.675, 78.924,4347.431142568588
 49, 66.250, 0.668, 79.160,4437.923152208328
 50, 66.050, 0.656, 79.712,4529.877968072891
